,id,sentiment,extractText
172,5370,2,"H MEMO ON UK POLITICS/BUDGET/ECONOMY SID Me, too. On Oz.
On UK, been in touch with people, more this coming week. With Labour leadership contest going through summer there's
no real opposition, which is just as well, let Cameron/Clegg dig their own hole. Labour needs a new face after Gordon.
Lots of internal tensions inside LDs, will only get worse. They are seen as the enablers. This can't be sustained. This
budget isn't the end either. College tuition probably to double this fall, among other new measures."
173,5403,2," It seems to me that Clegg feels he's weak, can't form a grand progressive coalition--the Lib Dems have LOST seats--
Clegg's so-called ""modernizing"" has failed. So Clegg is saying no deal with Labour, Tories must govern without acting on
their program. He's plalying for another election relatively soon, perhaps a year, hoping to do better, but will do even
worse having played the spoiler. And if Labour goes out, so does Gordon and Labour will have a new face, probably
David. Sid
="
174,5459,1,"GOOD NEWS Mikulski, BAM (Mikulski) <BAM@Mikulski.senate.gov>
Wednesday, August 4, 2010 9:32 PM
Good news
Shortly after we talked. Got word that. Pres. Bill was coming to do an event for me. In oct. This the $$$ and juice we
need. Will thank him myself but if you see him first --- give him a bug 4 me H!! Great getting caught up
Sent from my BlackBerry Wireless Handheld"
175,5480,1,AMBASSADORS Great work
176,55,1,"THANKS Your remarks this afternoon at Andrews were wonderful. Thanks for doing so much for our institution on such a sad
day.
Just sent you a hi side note on visits taJordan and Iraq, and look forward to catching up. Enjoy the weekend in the
meantime.
Bill
U.S. Department of State
Case No. F-2015-04841
Doc No. C05739626
Date: 05/13/2015
STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM.
SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. STATE-SCB0045325"
177,5525,1,"ANYTHING TO REPORT came to the beach on friday nite to having a good time - hope wedding was great.
nothing to report other than chris will stay through next fri
also talking to torn
On Sat, Aug 7, 2010 at 7:31 PM, H <HDR22@c1intonemail.com> wrote:
I'm in a car (on the way to another wedding!) on Long Island for the next hour. You can call me thru Ops on
my bb. Hope you had a good day.
B6"
178,5542,1,NICE ARTICLE TODAY Compliment for you. B6
179,5545,1,"VERY GOOD ANALYSIS OF IRAN FROM GARY SICK, I THINK.SID August 8, 2010
Gary Sick
America and Iran: Strikes, Sanctions and Scapegoats
For the pundits, there are only two questions about U.S.-Iran relations that are of any importance: (1) Will Israel
and/or the United States attack Iran? and (2) will the new sanctions have enough bite to persuade Iran to change
its nuclear policy? Despite all the printers ink spilled on these two issues, the answers are an easy no and no.
Neither the United States nor Israel will take the military option off the table, thereby giving the pundits (and the
crowd that is dying to repeat Iraq) latitude to keep the distant prospect of military action on the front pages,
where it has been for years. As a lede, it sells columns and newspapers, so it will not go away. But as analysis it
is either blinded by the momentary hype or else is simple wish fulfillment.
Uber-neocon John Bolton had it right. If any such attack were to occur, it would have been at the end of the Bush
administration when there was nothing left to lose. Bolton thought it was so inevitable that he predicted it
unequivocally in a Wall Street Journal column in 2008. Dick Cheney apparently agreed, judging from his
subsequent statements of regret. So it is fair to say that George W. Bush, after looking the potential
consequences, resisted the advice of his neocon advisers, his previously dominant vice president, and the
reported direct request from the government of Israel — and rejected a strike. What is the likelihood that Barack
Obama, with the same catastrophic scenario before him, will approve? Forget it.
Sanctions do not persuade dictatorial regimes to abandon projects that they think are central to their security
and survival or even their self-image. Just look at Saddam Hussein. The international sanctions imposed on Iraq
in the 1980s make the current Iran sanctions appear anemic in comparison. Every item that went in and out of
Iraq was subject to approval by a UN committee dominated by a vindictive United States. Yet, although Iraq had
abandoned its nuclear weapons program years earlier, Saddam could not bring himself to let his own people and
his enemies know that. Instead he was prepared to gamble that the United States would not attack him.
One of the reasons for this bad bet was that he and his cronies were doing so well under the sanctions that there
was no immediate necessity to come clean. They, after all, controlled the smuggling routes. And their henchmen
managed the thriving and enormously lucrative black market. As for concern with their own people, a rotund
Tariq Aziz, sitting with a fine Scotch and a Cuban cigar, informed a worried UN representative that it would be
good for the Iraqi people to lose some weight. An Iraqi friend of mine told me at the time that the sanctions had
made criminals of the entire Iraqi middle class, which had to resort to illegal behavior in order to survive. The
biggest – and most successful – of this new criminal class was the privileged group immediately around Saddam
Hussein.
Which brings us to Iran. The sanctions are more effective than many anticipated. They have built a web of
financial restrictions and limitations around the already weak Iranian economy that is certain to cause significant
problems for the leadership. Iran's critical energy sector is particularly vulnerable. It is in a pincer. Because of
cheap energy prices inside the country, artificially propped up by massive subsidies, energy demand is soaring.
This siphons off a lot of Iran's oil production, which would otherwise be sold on the world market for hard
currency.
At the same time, because Iran's oil fields are old and complex, they require modern technology to maintain
production. That technology – and the capital investment that can only be provided by the major international oil
companies – has been absent for many years. It was driven away partly by the sanctions, ironically assisted by
Iran's own short-sighted negotiating tactics that offered only the most meager profit margins to outside
investors. As a result, Iran's oil production is in decline at the same time that more and more of it is being soaked
up by domestic consumption. In a period of relatively low oil prices, this means that Iran's hard currency
earnings are drying up at an alarming rate.
This unenviable economic situation is compounded by what has to be described as perhaps the least competent
economic management team of any major country in the world. Ayatollah Khamene'i, the Supreme Leader,
seems totally preoccupied with bolstering his own shaky political legitimacy by pandering to the Revolutionary
Guards who surround and protect him. The result is corruption on a scale beyond anything the shah's regime
could have imagined.
President Ahmadinejad, also a creature of the Revolutionary Guards, is free to indulge his taste for outlandish
and irresponsible rhetoric. His words keep the international and domestic spotlight glued to him; but the effect
drives away prospective investors and facilitates the U.S. drive to enlist international support for sanctions
against Iran. An American Jewish leader once joked with me that he suspected Ahmadinejad was a Mossad
agent: no one, he observed, had been more helpful in promoting donations to Israel and Israeli causes. At the
same time, under his leadership Iran has inflation and unemployment that are both in double digits.
But to be fair, Ahmadinejad is the first politician in modern Iranian history willing to address the ""third rail"" of
Iranian politics — the immensely costly subsidies on food and energy. His initial efforts to reduce the amount of
subsidized gasoline that Iranians could use met with outbursts of indignation, including torching filling stations.
But these rules now seem to be grudgingly accepted and have eased slightly Iran's energy dilemma. He is now
addressing the low tax rates assessed against merchants. This has also resulted in outrage, including closing
the bazaars in Iran and other major cities. But his campaign seems to be making progress.
These are needed reforms that would be recommended by any responsible economic overseer, including the
International Monetary Fund. Ahmadinejad attempts to balance his daring assaults on the entrenched economic
interests by his belligerent rhetoric, always casting himself as the champion of the little guy. In that he resembles
his populist predecessors, from Juan Peron to Huey Long to Hugo Chavez. Ahmadinejad takes on America and
Israel the way Governor Long took on Standard Oil. But like other populists, Ahmadinejad is the prisoner of his
own eccentric view of the world and his loyalty to lieutenants who may or may not be worthy of his faith in them.
The key question about Iran today is not whether it will be attacked or collapse under sanctions. It is whether Iran
is capable under its present leadership to take a sober decision about how to deal with the outside world. The
Revolutionary Guards have established a dominant position in Iran's military, its economy, and its politics. Iran
increasingly comes to resemble the corporatist states of southern and eastern Europe in the 1920s and '30s that
we call fascist. Iran is conducting an interior battle with its own demons, from the millenarians on the far right
who choose to believe that Khamene'i is the personal representative of God on earth, to the pragmatic
conservatives who simply want a more responsible leadership, to the reformists of the Green movement whose
objective is to put the ""republic"" back into the Islamic Republic by giving the people a greater voice.
This is a yeasty and unpredictable mix. No one knows what is going to happen next.
And this is the reality that the Obama administration must deal with. The danger is not that the administration will
back the wrong horse in Iran. The real danger is that the Obama administration will be so preoccupied with
domestic American politics and its constant demand to look tough when dealing with Iran that it will
inadvertently rescue this cruel but hapless regime from its own ineptitude by providing a convenient scapegoat
for everything that goes wrong in Iran."
180,5552,1," Attended Ambassador Capricia's event last night at the Art Institute. It was a magical evening.
We sat with the ambassador
from Guyana and the ambassador from the Philippines. Lovely people. A staff from the Dept of
State sat with us: Gladys hope she would report that we
behaved. A lovely idea this field trip for the big guys/gals.
ambassadors pretending that they were more excited about going to the
Merc. Rick's group doing a great job. Now if only the weather would cooperate. We had 2 1/2 inches
of rain this morning."
181,5553,2,"DAVUTOGLU CALL Here is what PJ said on the subject:
The Secretary this morning spoke with Turkish Foreign Minister Davutoglu regarding Iran. During the call, the Secretary
stressed that, in our view, Iran's recent diplomacy was an attempt to stop Security Council action without actually taking
steps to address international concerns about its nuclear program. There's nothing new and nothing encouraging in
Iran's recent statements. It has failed to demonstrate good faith and build confidence with the international
community, which was the original intent of the Tehran research reactor proposal. It has yet to formally respond to the
IAEA. She stressed that the burden is with Iran and its lack of seriousness about engagement requires us to intensify
efforts to apply greater pressure on Iran. That was the primary purpose of the conversation. They briefly touched on
other subjects, including Middle East peace and the relationship between Turkey and Azerbaijan."
182,5623,1,INTERVENTION Great.
183,5671,1,WONDERFUL STORY So nice
184,5688,1,"GOOD PRESS FROM CARLA HILLS Great interview w/ her on cnn or msnbc where she talked about how impt it is to have a strategic and economic
dialogue and how the long term importance is less specific deliverables than increased understanding of why each side
takes the positions it does prduces good results over time --that we've seen that in the past. Given that she is a former
USTR and a Republican, it was a good plug. and you look great on CNN! AM"
185,5794,1,"FOREIGN AFFAIRS Great. Thx.
Sent from my iPhone. Apologies for any typos.
On Aug 23, 2010, at 10:27 AM, H <HDR22@clintonemail.com> wrote:
> I will call you later to discuss.
>"
186,5825,1,"GHI SPEECH Great to hear.
I'm also now working on a final round of edits from Jack, Eric, Raj, and others -- also trimming and improving the flow of
the speech a bit. You'll get this revised draft tonight. If you think it is improved, we'll use it, or we can use the draft you
made your changes to, if you'd prefer.
Lissa will be in the office tomorrow to handle your edits.
You will have a teleprompter.
No reason that I know of not to include Zuma; I will add a reference.
Thank you!"
187,5870,1,THANKS One nice thing out of an otherwise messy trip (elections) ...
188,5899,1,"IF FACEBOOK EXISTED IN THE OLD DAYS... Nice work from one of our star PAO's --- Joann Lockard in Kampala
im"
189,5925,2,"FYI, IT'S THE ECONOMY, ANY GESTURE TO REVERSE THIS.  SID http://www.ft.com/cms/s/5799a774-b534-11df-9af8-00144feabdc0,dwp_uuid=236ce648-33fa-11da-adae-
00000e2511c8,print=yes.html
Financial Times FT.com
r
.
OLUMNISTS
JVlartin Wolf
Obama was too cautious in fearful times
By Martin Wolf
Published: Au• ust 31 2010 22:48 j Last updated: August 31 2010 22:48
Suppose that the US presidential election of 1932 had, in fact, taken place in 1930, at an early stage in the Great
Depression. Suppose, too, that Franklin Delano Roosevelt had won then, though not by the landslide of 1932. How
different subsequent events might have been. The president might have watched helplessly as output and employment
collapsed. The decades of Democratic dominance might not have happened.
On such chances the wheel of history turns. But this time was different: the crisis brought Barack Obama to power close
to the beginning of the economic collapse. I (among others) then argued that policy needed to be hugely aggressive. Alas,
it was not. I noted on February 4 2009, at the beginning of the new presidency: ""Instead of an overwhelming fiscal
stimulus, what is emerging is too small, too wasteful and too ill-focused."" A week later, I asked: ""Has Barack Obama's
presidency already failed? In normal times, this would be a ludicrous question. But these are not normal times. They are
times of great danger. Today, the new US administration can disown responsibility for its inheritance; tomorrow, it will own
it. Today, it can offer solutions; tomorrow it will have become the problem. Today, it is in control of events; tomorrow,
events will take control of it. Doing too little is now far riskier than doing too much."" This was right.
The direction of policy was not wrong: policymakers — though not all economists — had learnt a great deal from the 1930s.
Sensible people knew that aggressive monetary and fiscal expansion was needed, together with reconstruction of the
financial sector.
But, as Larry Summers, Mr Obama's chief economic adviser, had said: ""When markets overshoot, policymakers must
overshoot too"". Unfortunately, the administration failed to follow his excellent advice. This has allowed opponents to claim
that policy has been ineffective when it has merely been inadequate.
In consequence, the administration has lost credibility with the public and the chances of a renewed fiscal expansion have
disappeared. With the Federal Reserve cautious, too, the likelihood of a lengthy period of weak growth and heavy
joblessness is high. So, too, are the chances of domestic and global political friction.
True, the idea that the policies adopted in the last few months of the Bush administration and the first months of this one
were far better than nothing is weirdly controversial in the US. A recent paper by Alan Blinder, former vice-chairman of the
Fed, and Mark Zandi of Moody's argues that such critics are wrong. They use a standard macro-economic model to
assess what would have happened without any intervention, without the financial interventions (including monetary policy)
and without the fiscal action. They conclude that the peak to trough decline in gross domestic product would have been
close to 12 per cent with no policy response, compared to an actual decline of just 4 per cent (see chart). Similarly, the
unemployment rate would have peaked at 16.5 per cent, instead of the actual 10 per cent. The bigger collapse would also
have meant a fiscal deficit of $2,600bn in fiscal year 2011. The outcome is also disastrous with the modest fiscal response
but no financial •olic res•onse. It is a little better the other way round.
The implication that the modest stimulus package of February 2009 — a mere 5.7 per cent of 2009 GDP, spread over
several years — made a positive contribution is supported by the analysis of the Congressional Budget Office: it argues
that in 2010, US GDP will be between 1.5 per cent and 4.1 per cent higher and the unemployment rate between 0.7 and
1.8 percentage points lower, as a result of the package.
Panglossians who believe the private economy is always in equilibrium, unless governments intervene, disagree. I wish
there were some way to run this experiment without hurting hundreds of millions of people. But I find the idea that allowing
the collapse of much of the financial system, avoiding unconventional monetary policy and struggling to close the fiscal
deficit would have been consistent with a more rapid and sustained recovery quite bizarre.
A fascinating perspective does come, however, from comparisons with what happened in other advanced countries. The
recession in US output (and so demand) has been relatively small, but the decline in employment has been exceptionally
large, as a result of an extraordinary surge in US productivity (see charts). This contrast between what would happen to
output and what would happen to employment was missed in the initial Congressional Budget Office analysis of the
stimulus.
Since the US was the epicentre of the financial crisis, the relatively small decline in output is remarkable. Moreover, since
fiscal and monetary stimuli bear directly on demand and output, not jobs, this is a policy success. At the same time, the
enthusiasm with which US managers laid off workers is also extraordinary. No doubt, some of this is due to the collapse in
construction. But some of it must be due to the ease with which US companies can lay off workers and the incentives for
managers to maintain profits in a downturn at the expense of jobs.
Debate is emerging on how much of the surge in unemployment is structural. My answer, from European experience, is
that one way to ensure it becomes structural is to let it linger. In the short run, the simplest way to prevent that from
happening is to expand demand and so output. Since there is huge slack in the labour market, not the slightest threat of
inflation — far more a risk of deflation — and no constraint from bond or foreign exchange markets on further monetary and
fiscal stimulus, these are the policies that have to be pursued. Yet, alas, the Fed seems to have decided to fall asleep and
the administration has lost the initiative.
So what is going to happen? I assume that, after the midterm elections, resurgent Republicans will offer new tax cuts and
ignore the fiscal deficits. They will pretend that this has nothing to do with any reviled stimulus, though it is much the same
thing — increasing fiscal deficits, thereby offsetting private frugality. That would put the administration on the spot. It would
have to choose between vetoing the tax cuts and accepting them, so allowing the Republicans to get the credit for their
""yacht and mansion-led"" recovery. Any recovery is better than none. But it could have been much better than this. Those
who were cautious when they should have been bold will pay a big price.
martin.wolf@ft.com
More columns at www.ft.com/martinwolf
Copyright The Financial Times Limited 2010. Print a single copy of this article for personal use. Contact us if you wish to
print more to distribute to others.
""FT"" and ""Financial Times"" are trademarks of the Financial Times. Privacy policy I Terms
Copyright The Financial Times Ltd 2010."
190,5933,1,"MOST IMPORTANTLY... Lissa Muscatine <
Friday, August 20, 2010 11:09 AM
Re: Most importantly....
Thanks for your nice words. They mean a lot. I will always, always play for your team, officially or not!
Many more thoughts on sports diplomacy that I'm excited about. And yes, once a jock, now an aging jock!
On QDDR article, you'll see that a lot is missing (most notably a section on the Middle East, as well as China, Western
Hemisphere (we should probably mention ECPA), a good energy example per David Goldwyn, et. al). it may also be too
Pakistan heavy, though it is a great example of everything we are trying to do. My main goal was to try to ground the
many elements at play in a more coherent narrative with a theme and thread that carried through. Didn't have enough
time on the bottom third. Hopefully this version gives us something to work with, though.
And I really hope you get some semblance of time off this week. If only the world would, for once, cooperate.
On Aug 19, 2010, at 3:51 PM, H wrote:
> It has, as always, been a joy to have you on the team. We've worked
> together for so long, that I always feel better when I know you're
> there--putting words in my mouth and watching my back.
> I enjoyed our talk and was delighted to hear about all you're planning
> to do--especially on the sports front. Just goes to show, once a jock
> always a jock!
> Thx too for the rescue effort you're doing on the ODOR article.
>"
191,5973,1,"THANK YOU jonathan prince
Friday, September 17, 2010 4:23 PM
thank you
Madam Secretary -
I just wanted to drop you a quick note to thank you again for the great opportunity to be part of
your team over the last twenty months. I can't tell you how much I appreciate it - and how much of
a pleasure it's been to watch you work when I've had the chance. .
I will definitely stay involved in the Middle East stuff while I'm in the private sector. And - as I
know you know - I hope I have the chance to do more for you down the road.
Please know that you can count on me for anything you need.
Best.
Jonathan"
192,5980,1,"PALAU AGREEMENT! Signed by Pres. Toribiong a couple of hours ago after three days of negotiations that I conducted for Palau and DAS
Frankie Reed led for the US. These were the first real negotiations of the process -- a step (which Jake Sullivan helped
get taken) that was as needed as the changes in the US proposal they produced. Thanks for all that you did. It obtained
US objectives as well as resulted in substantially greater fairness for a former territory, now freely associated state. Jeff
On Jul 28, 2010, at 8:46 AM, H wrote:
> Thx for the ood wishes
> I hope the Palau Compact can be resolved soon because I doubt we will have the funds to do it next year w the budget
and the potential setbacks in the mid-terms. PIS try to work w everyone to finalize.
> And, give my warmest ""Hola"" to my friends in PR.
>"
193,5993,1,"I HOPE YOU ARE HAVING A WONDERFUL TIME Wherever you are. What a great note to start your vacation on. Lissa and I had a great conversation w/ Jake tonight; the
argument is becoming clearer and clearer. I am leery of promises, but we are aiming for another draft to you before
noon on Sunday.
Have fun!
AM"
194,6074,1,"SENATE JUST VOTED TO CONFIRM Thanks so much -- for your leadership and friendship and for the opportunity to be part of this great team.
All best.
Jack"
195,6117,2,WITH SETTLEMENT DEAL US WILL BE REWARDING ISRAEL'S BAD BEHAVIOR 
196,6174,1,"PLEDGE FOR PALESTINE I'm sending 2 emails today b/c I didn't send one yesterday. :-)
Attached is a one-pager fleshing out how we could launch a Pledge for Palestine based on the Warren Buffett model. If
we were to do this, we could start with which includes, in addition to
One way to go would be to ask everyone to make
conditional commitments contingent on raising a big enough sum to give the fund real impact. We also have great
contacts with a group of young Arab business leaders -- I spoke to them last year and cd quickly reach out to their chair.
We are getting details from Rand about the full cost of The ARC project.
AM"
197,6185,1,"THE ARC Here is the link to the video of The Arc. http://friendsofthearc.ore, a national infrastructure trunkline for a future
Palestinian State developed by the RAND Corporation. It is only 8 minutes long, but a great overview of the Arc vision
and its potential for enabling peace in the region. I promise you it is worth it. It has tested very well with both
Palestinians, Israelis and American Jews and Palestinians. It is a genuinely a transformational idea that did not originate
from American politicians or diplomats, but rather from innovative American minds in collaboration with stakeholders
from all walks of life in Palestine, Israel, the US, Europe, and the Muslim world. And it could be largely financed with
private finance.
AM"
198,6217,2," Apparently Jeff said evening was horrible. Only AbZ and Kuwaiti showed up from GCC. All formal speeches, little ability
for chit chat. No great mood overall."
199,6241,1,"HAPPY THANKSGIVING Not a day goes by that I am not thankful for the chance you've given to me to work on issues that mean so much to me. I
am so proud to work for you.
But never was this more so than this week, when amid everything else, you stood up courageously for principle on 686.
Our voice did not prevail, but it was heard, and everyone in my office who worked on this was so very proud that we
have a great leader of conscience as our Secretary.
Happy Thanksgiving to your whole family.
With thanks and respect,
Harold
Harold Hongju Koh
The Legal Adviser
U.S. Department of State
Suite 6421
2201 C St. NW
Washington, DC 20520-6421
202 647 9598 office
mobile
202 647 7096 fax"
200,6259,1,"HAPPY THANKSGIVING Thank you and your wonderful family
Harold Hongju Koh
The Legal Adviser
U.S. Department of State
Suite 6421
2201 C St. NW
Washington, DC 20520-6421
202 647 9598 office
mobile
202 647 7096 fax"
201,6279,1," THANKSGIVING RELEASE IN PART
B6
Thank you!
Hope you are having a happy holiday despite the Wiki work
See you Monday
On 11/25/10 12:35 PM, ""Evergreen"" <Hdr22@clintonemail.com> wrote:
> Philippe--
And expressing my thanks for all
> you've done for me and our efforts over the last year. Enjoy the
> day--H"
202,6326,1,PALAU AGREEMENT! I hear they have great diving...
203,6402,2,"DREAM ACT They got cloture on DADT. 63 to 33.
At the close of the 30 hours (or when they yield back) we are back on START. We were able to convince Reid this
morning not to file cloture on the treaty, which would have played in to Kyl's hands. So we are likely to have one full
more day of debate and some votes on amendments, then file cloture setting up a cloture vote early next week. Mccain
and Graham are still in a grumpy place - Graham is worse than McCain and we may have lost him. But McCain is still
very much in the game."
204,6423,1,"BRAVO You were great this morning, truly. And your instincts on the speech were just right. I was very proud to be in the front
row. I am also enormously pleased that in the last 2 months we have gotten a major speech and a Foreign Affairs article
done with a lot of people working very well as a team -- exactly as it ought to be. That is a tribute to top-level
management and our ability to learn from experience and make improvements. It's a team I will be all the more sorry to
leave. But now for the QDDR I'll be home for the rest of the week writing hard
file're going to get there -- cheryl taking hold has, as usual, been a huge help.
AM"
205,6447,1,"CORRECTION You're right, it was AP that got it wrong which is why you saw it repeated in several stories. Having it corrected.
Speaking of AP, today is s birthday, would be a nice touch to SlyDial him a birthday greeting. I'll give the # to
Huma and Lauren (he's not coming on trip so you won't see him)"
206,6467,1,"NYSE FOLLOWUP Will do. Spoke to some of the participants and the NYSE folks and they were very happy about the meeting (they want to
make it an annual event)."
207,6475,2,"IRAN STATEMENT P proposing you put out the below based on bombing in Iran today. Thoughts?
For Immediate Release September 22, 2010
STATEMENT BY SECRETARY CLINTON
Explosion in Mahabad, Iran
I condemn the bombing targeting Iranians attending a parade in Mahabad today. The United States deplores this
senseless loss of life and extends its sympathy to the families and loved ones of those injured and killed. We also call for
the perpetrators of this horrific attack to be held accountable for their actions.
The United States condemns terrorism and all forms violence against innocent people, wherever it occurs, and stands
with the victims of these appalling acts. This attack underscores the global community's need to work together to
combat terrorist organizations that threaten the lives of innocent civilians all around the world.
###"
208,6515,1,"COOKSTOVES Great news. Thanks for doing the call. We will get in touch to nail down their participation.
It has not been announced yet but we also learned that Shell Company is coming in as a founding member at $6M over
three years."
209,6533,1,"YOU WERE GREAT TODAY And your answer to the question about your proudest achievement made all the work on the qddr worth it!
AM"
210,6568,1,"S/P STAFF MEMBER'S ARTICLE ON MARIO VARGAS LLOSA I thought that you might enjoy this by our newest S/P member, who was a journalist for the Wall Street Journalist and
other places before she joined us in September. She is on an International Affairs Fellowship from the Council on Foreign
Relations. They asked her to write the following; it was cleared by L. It is quite profound.
By EMILY PARKER
In 2007 I flew down to Lima to interview Mario Vargas Llosa for this newspaper. We talked in his elegant home,
surrounded by thousands of books. Mr. Vargas Llosa offered me a glass of red wine. Then he proceeded to
discuss why he believes that literature can change the world.
Mr. Vargas Llosa's Nobel Prize is a great victory—and not just for a talented and prolific author. His work is
perhaps the greatest rebuttal to those who believe that literature exists on the periphery of history and politics,
or who claim that they have ""no time"" for fiction.
In a New Republic essay in 2001, Mr. Vargas Llosa argued for granting literature ""an important place in the life
of nations."" He wrote, 'Without it, the critical mind, which is the real engine of historical change and the best
protector of liberty, would suffer an irreparable loss.""
Mr. Vargas Llosa's novels reflect his deep, personal hatred of dictatorships and his staunch belief in the value
of individual liberty. He is hardly the only novelist to have shed light on these themes, but I would argue that he
is among the most successful.
Columnist Mary Anastasia O'Grady on the anti-Communist Peruvian writer.
A case in point is ""Conversation in the Cathedral,"" the work that Mr. Vargas Llosa has said he would rescue
first from a fire. The novel is set in Peru, in the dark days of the Manuel Odria dictatorship of the 1950s, which
is when Mr. Vargas Llosa grew up. He told me that this was the book in which he wanted to describe how
dictatorships impregnate ""every act of life.""
To demonstrate this, Mr. Vargas Llosa paints around Odria rather than confronting him outright. The book
opens with a grim landscape of ""uneven and faded buildings"" and describes ""dull and defeated eyes at the
tables of Zela bar, hands that reach for ashtrays and glasses of beer."" The narrative, which rapidly jumps from
past to present, describes a stalled, confused world. You don't know who to trust.
Mr. Vargas Llosa attacks politics more openly in ""The Feast of the Goat,"" which explicitly details the horrors of
the Trujillo regime in the Dominican Republic. Rafael Trujillo was notorious for his victimization of women, and
so we see life under his rule through the eyes of one young girl unlucky enough to have crossed his path. ""The
woman is almost always the first victim of a dictatorship,"" Mr. Vargas Llosa told me.
For some, Mr. Vargas Llosa's victory will be controversial because of his political background and his
outspoken views. He unsuccessfully ran for president of Peru in 1990, losing to Alberto Fujimori. During the
campaign Mr. Vargas Llosa gained notoriety for his emphasis on a market economy, free trade and private
property. He was no less controversial for his support of the invasion of Iraq, which he saw as necessary to
ending what he called the ""monstrous dictatorship"" of Saddam Hussein.
Mr. Vargas Llosa has now left politics, and he believes that he can better shape the world with his pen. Or as
he told me in Lima: 'Through writing, one can change history.""
Not all of his work is dark. ""Aunt Julia and the Scriptwriter"" is punctuated with humor, and 'The Bad Girl,"" about
one man's world-wide pursuit of an elusive lover, is a thoroughly entertaining read. The one constant is a
perceptive and empathetic glimpse into a wide range of human experience.
As Mr. Vargas Llosa wrote in his 2001 essay about literature, ""Nothing better protects a human being against
the stupidity of prejudice, racism, religious or political sectarianism, and exclusivist nationalism than this truth
that invariably appears in great literature: that men and women of all nations and places are essentially equal.""
Ms. Parker is an international affairs fellow at the Council on Foreign Relations."
211,6577,1,"GLOBAL HUNGER AND FOOD SECURITY INITIATIVE - AWARD TO SECRETARY CLINTON That's very nice but you should get it! But, of course, I would accept on behalf of all of us."
212,6630,1,"HAPPY ANNIVERSARY Pres Bill Ift a $$$$ raiser 4 me and is on his way home to ufifi he was a big draw and hit. Am doing well. My opponent is
a doc who is a self funder who's media person is the guy who did that cruel campaign. Against max clealand. This
$$event is agreat insurane policy. Hope all is going great with u. You are doing such. Good. Work. Take care. And. Big.
Thanks 4Iending. Bill 4 part of eve.
Sent from my BlackBerry Wireless Handheld"
213,6725,1,"OH, MY- -AND, THANKFULLY, HAPPY NEW YEAR! Dear Anne-Marie,
I was just reading your two wonderful memos on 5/ P accomplishments and the QDDR.
I also want to thank you for a wonderful year of work, creativity, collaboration and progress. I know the start for all of us
was shaky, but we have hit our stride and you are such a valuable member of the team, a generator of ideas, a
conductor of talent and even a necessary nudge from time to time. Thank you for making this journey w me.
I will schedule the S/P visit and photo as soon as I can. Until we see one another next week, be well and take care
(please!)
All the best, Hillary"
214,6726,1,"HAPPY NEW YEAR! Thx for sending the emails about the Nigerian. We are working on all of the issues raised.
I hope you, Jackie and the boys (men??) have a happy, healthy, prosperous 2010. I will look forward to seeing more of
you in the upcoming months.
All the best, H"
215,6727,1,"HAPPY NEW YEAR! Dear Jim--
I hope you and your family have had time to enjoy the holidays together and that 2010 brings blessings to you all.
Thanks for all your great work, support and advice this past year, and I'm looking forward to the year ahead.
All the best, Hillary"
216,6734,1,"QUESTION First, Happy New Year to Jen and Stern clan. Hope to talk soon about our way forward for 2010.
I received the following email from Jairem Ramesh over the holidays. I intend to respond in kind but wanted to run by
you for advice.
Thx. HRC---
Dear Madam Secretary of State:
It was wonderful catching up with you in Copenhagen. The opportunity to interact with President Obama and you at the
very last minute to salvage the Copenhagen Accord at the US-BASIC Summit Meeting was fantastic and unforgettable for
me personally. I am still reeling from that historic 75 minutes!!
With greetings for Xmas and best wishes for the New Year,
With warmest regards,
Jairam Ramesh"
217,6736,1,"HAPPY NEW YEAR! Jake--I hope you and the Sullivan clan had a glorious and joyous holiday and that you're revved up for 2010! Thanks for
all you did to make this past year a successful launch. Now, the hard work starts as we try to deliver. But, it's no
hyperbole to say you are a joy to work. Onward--and upward! H"
218,6806,1,GREAT JOB And well-deserved. You're a rock star!
219,6865,1,"NEW  Cc: Mills, Cheryl D; Abedin, Huma
I Subject: New
I have given this a great deal of thought.
AM"
220,6949,1,"CONGRATULATIONS!! This is an major achievement, and an even greater disaster averted. AM"
221,7034,1,"FLOTUS RE XFLOTUS H <hrod17@clintonemail.com>
Wednesday, February 10, 2010 1:17 PM
'preines
Re: FLOTUS re XFLOTUS
That's so nice."
222,7043,1,NSS INVITES I'm very happy to discuss. Can we get a decision made? B5
223,7188,1,"NEW START FOREIGN MEDIA Thanks. Hooe you are having a good break
Happy New Year!"
224,7193,1,"DINNER WITH GOWHER Maybe more than you want to know. Obviously, TBD.
Happy New Year to all the Clintons!
1.4(D)
B1
RELEASE IN PART
B1,1.4(D)"
225,725,2,2-PAGE MEMO ON CONTRACTING/ Wow--that is worse than I know. We need a full court effort and should check out the author.
226,7275,1,CONGRATS! Same to you--Happy Easter!
227,7318,1,"DOCTRINE OF NO SURPRISES Love the ""doctrine"" and I agree we need a health speech. I'd like to look for a venue before UNGA. And Happy Mother's
Day!"
228,7565,2,TEST Received.
229,7568,2,LOOKS BAD FYI -- see chain on PSC issue.
